date,sitename,range,pass,lat,lon,cultivar,trait_description,canopy_height_cm
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 24,17,24,39.1394566059567,-96.63120660762141,PI154944,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",54.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 7,15,7,39.13939063259829,-96.63180620114979,PI154750,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",40.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 3,23,3,39.1396779013893,-96.63194991792672,PI155516,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",59.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 23,10,23,39.139206037209604,-96.6312391144083,PI155760,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",47.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 4,10,4,39.13921270826,-96.63190897680799,PI155760,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",42.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 10 Pass 6,10,6,39.1392120011879,-96.63183847210578,PI586537,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",52.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 26,11,26,39.1392420610849,-96.63113312651491,PI586537,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 11 Pass 6,11,6,39.1392475406029,-96.6318389053865,PI144134,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",48.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 6,13,6,39.13931914868029,-96.63183976498631,PI145626,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",47.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 20,9,20,39.1391709333713,-96.63134517478159,PI145626,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",43.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 4,14,4,39.1393553328044,-96.6319107209953,PI145632,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",35.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 8,9,8,39.1391753571004,-96.6317684563998,PI145633,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",40.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 20,13,20,39.1393152042465,-96.63134690714328,PI152651,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",40.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 18 Pass 10,18,10,39.1394960274313,-96.6317009028397,PI152727,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",40.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 12,7,12,39.1391022681736,-96.631625397941,PI152828,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 3,13,3,39.1393199987136,-96.6319457835022,PI152862,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",50.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 21,17,21,39.139457433229,-96.6313131137175,PI152923,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",43.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 10,8,10,39.139138525624,-96.6316964829934,PI152965,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",45.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 8 Pass 21,8,21,39.139135515671796,-96.6313089503647,PI152965,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",42.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 9 Pass 4,9,4,39.1391768169713,-96.6319085503594,PI152966,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 12 Pass 11,12,11,39.1392824191109,-96.6316627179342,PI152971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",48.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 5,22,5,39.1396409055678,-96.6318787219059,PI154846,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",42.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 15,4,15,39.1389949231614,-96.6315191407857,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",30.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 13,6,13,39.1390667736979,-96.6315900079997,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",29.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 19,6,19,39.1390651281805,-96.6313793305425,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",27.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 13,30,13,39.1399240030726,-96.63160113031842,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",47.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 31 Pass 14,31,14,39.1399591043235,-96.63156669844109,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",47.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 3,22,3,39.1396414480421,-96.6319495050296,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 23 Pass 14,23,14,39.1396746254773,-96.631563069752,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",60.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 24 Pass 27,24,27,39.1397063286569,-96.6311042980994,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",44.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 25 Pass 14,25,14,39.139745121102294,-96.63156396575408,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 18 Pass 1,18,1,39.13949848149171,-96.632017935544,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",49.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 20 Pass 1,20,1,39.1395708293011,-96.6320189028275,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",58.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 14,21,14,39.139603664487,-96.6315621672498,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",44.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 21 Pass 18,21,18,39.139602734929106,-96.63142019214871,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 1,22,1,39.139641992924,-96.6320198626977,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 22 Pass 27,22,27,39.1396348931821,-96.6311033711527,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",43.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 15 Pass 16,15,16,39.1393876318745,-96.6314884230428,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",48.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 1,16,1,39.1394275277913,-96.6320169832325,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 26,16,26,39.139420055061706,-96.6311354542713,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 16 Pass 27,16,27,39.1394197588602,-96.63110056505181,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",43.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 17 Pass 14,17,14,39.1394593516038,-96.63156033169871,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",52.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 13 Pass 23,13,23,39.1393143539188,-96.6312403554801,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",52.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 14 Pass 1,14,1,39.1393561449775,-96.63201603601308,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",51.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 30 Pass 1,30,1,39.1399269660623,-96.6320236736991,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",51.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 29 Pass 14,29,14,39.139887468221005,-96.631565780658,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",49.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 27,28,27,39.1398482071299,-96.6311061405328,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",46.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 28 Pass 1,28,1,39.1398553080778,-96.63202271525151,Richardson,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",51.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 7 Pass 3,7,3,39.1391046628534,-96.63194330080799,SC971,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",38.7
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 16,4,16,39.1389946543272,-96.63148398550501,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",42.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 8,4,8,39.1389967940256,-96.6317662981699,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",42.0
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 5 Pass 21,5,21,39.139029261821,-96.6313075686994,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",40.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 6 Pass 8,6,8,39.139068155084,-96.63176716324209,Segeolane,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",40.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 4 Pass 23,4,23,39.138992780735,-96.6312366754846,SC265,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",31.3
2016-07-15 00:00:00-05:00,Ashland Bottoms KSU 2016 Season Range 2 Pass 6,2,6,39.1389268586647,-96.63183503418249,SC283,"top of the general canopy of the plant, discounting any exceptional branches, leaves or photosynthetic portions of the inflorescence.",44.0
